person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,dti_ratio,interest_burden,age_group,income_group
40,233000,MORTGAGE,6.0,VENTURE,B,15000,11.83,0,0.06,N,12,0.06437768240343347,177450.0,30-40,Very High
49,76872,MORTGAGE,4.0,PERSONAL,D,15000,14.84,0,0.2,Y,11,0.19512956603184514,222600.0,40-50,High
43,400000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,28000,9.91,0,0.07,N,11,0.07,277480.0,40-50,Very High
40,125000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10200,7.49,0,0.08,N,14,0.0816,76398.0,30-40,Very High
41,42000,RENT,2.0,MEDICAL,A,5000,7.49,0,0.12,N,12,0.11904761904761904,37450.0,40-50,Medium
36,51000,MORTGAGE,4.0,EDUCATION,B,4775,11.14,0,0.09,N,11,0.09362745098039216,53193.5,30-40,Medium
38,30000,RENT,6.0,DEBTCONSOLIDATION,A,8000,10.99,0,0.27,N,12,0.26666666666666666,87920.0,30-40,Low
47,52000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.23,N,13,0.23076923076923078,87480.0,40-50,Medium
43,55000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.18,N,11,0.18181818181818182,60300.0,40-50,Medium
42,78000,MORTGAGE,6.0,VENTURE,B,20000,10.99,0,0.26,N,12,0.2564102564102564,219800.0,40-50,High
42,100000,MORTGAGE,7.0,EDUCATION,C,5000,14.26,0,0.05,N,12,0.05,71300.0,40-50,Very High
37,73000,RENT,4.0,HOMEIMPROVEMENT,B,11500,12.21,0,0.16,N,13,0.15753424657534246,140415.0,30-40,High
37,63000,RENT,1.0,EDUCATION,A,14900,9.63,0,0.24,N,17,0.2365079365079365,143487.0,30-40,High
41,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,5000,13.23,1,0.09,N,12,0.09259259259259259,66150.0,40-50,Medium
38,66000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,5000,12.92,1,0.08,N,16,0.07575757575757576,64600.0,30-40,High
43,55000,RENT,3.0,DEBTCONSOLIDATION,B,11750,10.99,0,0.21,N,16,0.21363636363636362,129132.5,40-50,Medium
42,48000,OWN,0.0,EDUCATION,C,3500,14.35,0,0.07,Y,17,0.07291666666666667,50225.0,40-50,Medium
40,95000,RENT,0.0,HOMEIMPROVEMENT,B,17000,10.0,0,0.18,N,12,0.17894736842105263,170000.0,30-40,Very High
44,62400,RENT,4.0,PERSONAL,E,10000,16.82,1,0.16,N,15,0.16025641025641027,168200.0,40-50,High
40,45996,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.43,Y,13,0.4348204191668841,292200.0,30-40,Medium
38,61000,RENT,0.0,EDUCATION,B,1000,9.45,0,0.02,N,12,0.01639344262295082,9450.0,30-40,High
47,52000,RENT,3.0,MEDICAL,B,6000,10.99,0,0.12,N,14,0.11538461538461539,65940.0,40-50,Medium
41,100000,RENT,3.0,VENTURE,B,12000,10.74,0,0.12,N,12,0.12,128880.0,40-50,Very High
45,119004,MORTGAGE,13.0,VENTURE,B,5000,11.49,0,0.04,N,13,0.042015394440523005,57450.0,40-50,Very High
43,46000,RENT,2.0,MEDICAL,D,13000,15.7,1,0.28,Y,15,0.2826086956521739,204100.0,40-50,Medium
41,38200,RENT,4.0,MEDICAL,E,8875,19.03,0,0.23,Y,11,0.23232984293193717,168891.25,40-50,Low
42,31000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7200,11.99,0,0.23,N,16,0.23225806451612904,86328.0,40-50,Low
48,60000,MORTGAGE,0.0,VENTURE,A,2500,7.29,0,0.04,N,13,0.041666666666666664,18225.0,40-50,High
41,103000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.19,Y,16,0.1941747572815534,292200.0,40-50,Very High
40,136000,MORTGAGE,5.0,EDUCATION,B,21000,9.99,0,0.15,N,13,0.15441176470588236,209790.0,30-40,Very High
36,42000,OWN,2.0,VENTURE,C,2000,15.62,0,0.05,Y,14,0.047619047619047616,31240.0,30-40,Medium
40,68000,RENT,12.0,VENTURE,A,7000,7.51,0,0.1,N,16,0.10294117647058823,52570.0,30-40,High
38,18720,RENT,0.0,DEBTCONSOLIDATION,D,6000,15.99,1,0.32,Y,12,0.32051282051282054,95940.0,30-40,Low
36,29500,OWN,4.0,HOMEIMPROVEMENT,B,1250,11.83,0,0.04,N,11,0.0423728813559322,14787.5,30-40,Low
37,12360,RENT,3.0,VENTURE,B,4000,9.99,1,0.32,N,13,0.32362459546925565,39960.0,30-40,Low
36,72800,RENT,3.0,HOMEIMPROVEMENT,D,24000,14.09,1,0.33,N,16,0.32967032967032966,338160.0,30-40,High
44,120000,MORTGAGE,6.0,VENTURE,A,4000,10.99,0,0.03,N,14,0.03333333333333333,43960.0,40-50,Very High
36,150000,MORTGAGE,20.0,MEDICAL,A,10000,10.99,0,0.07,N,14,0.06666666666666667,109900.0,30-40,Very High
37,50000,RENT,0.0,VENTURE,B,5000,11.89,0,0.1,N,12,0.1,59450.0,30-40,Medium
37,54000,MORTGAGE,10.0,PERSONAL,D,8000,10.99,0,0.15,N,15,0.14814814814814814,87920.0,30-40,Medium
42,30000,RENT,5.0,VENTURE,D,8000,14.96,0,0.27,Y,12,0.26666666666666666,119680.0,40-50,Low
40,95000,OWN,12.0,MEDICAL,B,5000,10.65,0,0.05,N,11,0.05263157894736842,53250.0,30-40,Very High
39,48000,MORTGAGE,4.0,MEDICAL,A,3000,5.42,0,0.06,N,16,0.0625,16260.0,30-40,Medium
39,24000,RENT,0.0,VENTURE,D,3000,14.12,1,0.13,N,12,0.125,42360.0,30-40,Low
37,186000,OWN,7.0,VENTURE,A,3000,6.39,0,0.02,N,13,0.016129032258064516,19170.0,30-40,Very High
37,45000,RENT,1.0,MEDICAL,A,7200,9.63,0,0.16,N,11,0.16,69336.0,30-40,Medium
36,80000,MORTGAGE,9.0,VENTURE,C,6000,10.99,0,0.07,Y,14,0.075,65940.0,30-40,Very High
39,35000,RENT,8.0,MEDICAL,C,8000,13.22,0,0.23,N,16,0.22857142857142856,105760.0,30-40,Low
37,65000,RENT,7.0,EDUCATION,A,9000,6.91,0,0.14,N,14,0.13846153846153847,62190.0,30-40,High
37,40000,RENT,0.0,VENTURE,B,12000,9.91,0,0.3,N,15,0.3,118920.0,30-40,Medium
41,30000,RENT,3.0,PERSONAL,A,8875,5.42,0,0.3,N,16,0.29583333333333334,48102.5,40-50,Low
41,381450,MORTGAGE,10.0,PERSONAL,C,35000,13.49,0,0.09,Y,16,0.09175514484205007,472150.0,40-50,Very High
45,42320,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7475,13.49,0,0.18,N,13,0.1766304347826087,100837.75,40-50,Medium
37,25000,RENT,0.0,HOMEIMPROVEMENT,D,2775,15.65,1,0.11,N,12,0.111,43428.75,30-40,Low
37,130000,RENT,2.0,VENTURE,B,13000,9.88,0,0.1,N,14,0.1,128440.00000000001,30-40,Very High
37,90000,RENT,15.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.13,N,11,0.13333333333333333,90120.0,30-40,Very High
36,34000,MORTGAGE,2.0,PERSONAL,B,5000,10.65,0,0.15,N,15,0.14705882352941177,53250.0,30-40,Low
50,120000,MORTGAGE,0.0,VENTURE,D,5575,15.2,0,0.05,N,17,0.04645833333333333,84740.0,40-50,Very High
44,51850,RENT,7.0,MEDICAL,D,10000,14.11,1,0.16,N,12,0.19286403085824494,141100.0,40-50,Medium
37,58000,RENT,9.0,VENTURE,B,18200,10.99,1,0.31,N,17,0.3137931034482759,200018.0,30-40,High
42,52400,MORTGAGE,14.0,PERSONAL,B,21000,10.38,0,0.4,N,15,0.40076335877862596,217980.00000000003,40-50,Medium
37,24000,RENT,2.0,DEBTCONSOLIDATION,C,5000,14.65,0,0.21,Y,15,0.20833333333333334,73250.0,30-40,Low
46,336000,OWN,11.0,EDUCATION,B,9000,11.49,0,0.03,N,14,0.026785714285714284,103410.0,40-50,Very High
44,83000,OTHER,2.0,PERSONAL,D,12000,16.0,1,0.14,Y,12,0.14457831325301204,192000.0,40-50,Very High
36,36000,RENT,3.0,DEBTCONSOLIDATION,B,2500,9.76,0,0.07,N,12,0.06944444444444445,24400.0,30-40,Low
41,102300,MORTGAGE,9.0,EDUCATION,B,8800,11.58,0,0.09,N,11,0.08602150537634409,101904.0,40-50,Very High
40,21408,MORTGAGE,4.0,MEDICAL,B,1500,11.12,0,0.07,N,17,0.07006726457399103,16680.0,30-40,Low
38,78000,MORTGAGE,8.0,VENTURE,A,6250,6.76,0,0.08,N,16,0.08012820512820513,42250.0,30-40,High
39,50000,MORTGAGE,1.0,PERSONAL,A,8000,7.68,0,0.16,N,11,0.16,61440.0,30-40,Medium
44,80000,MORTGAGE,28.0,HOMEIMPROVEMENT,D,25000,15.33,0,0.31,N,11,0.3125,383250.0,40-50,Very High
36,84996,MORTGAGE,11.0,PERSONAL,B,3500,12.69,0,0.04,N,13,0.04117840839568921,44415.0,30-40,Very High
41,24000,RENT,2.0,MEDICAL,D,4000,16.07,1,0.17,N,16,0.16666666666666666,64280.0,40-50,Low
38,126000,MORTGAGE,3.0,VENTURE,D,2400,10.99,0,0.02,N,14,0.01904761904761905,26376.0,30-40,Very High
36,31000,RENT,2.0,PERSONAL,D,8000,14.11,1,0.26,N,14,0.25806451612903225,112880.0,30-40,Low
37,50000,RENT,1.0,DEBTCONSOLIDATION,C,15000,13.22,0,0.3,Y,15,0.3,198300.0,30-40,Medium
38,30000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,11.22,0,0.33,Y,14,0.3333333333333333,112200.0,30-40,Low
42,32000,RENT,5.0,DEBTCONSOLIDATION,B,10000,11.71,1,0.31,N,14,0.3125,117100.00000000001,40-50,Low
36,15000,OWN,2.0,HOMEIMPROVEMENT,C,5000,13.92,1,0.33,N,11,0.3333333333333333,69600.0,30-40,Low
37,20004,RENT,0.0,VENTURE,B,5000,10.99,0,0.25,N,14,0.2499500099980004,54950.0,30-40,Low
36,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,5000,9.62,0,0.03,N,12,0.034482758620689655,48099.99999999999,30-40,Very High
36,72000,MORTGAGE,3.0,VENTURE,A,8000,6.92,0,0.11,N,16,0.1111111111111111,55360.0,30-40,High
36,16800,RENT,2.0,VENTURE,C,1200,13.06,0,0.07,N,14,0.07142857142857142,15672.0,30-40,Low
36,69000,RENT,0.0,MEDICAL,B,15600,10.99,0,0.23,N,12,0.22608695652173913,171444.0,30-40,High
47,53808,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,11.71,0,0.28,N,16,0.27876895628902765,175650.0,40-50,Medium
36,60000,RENT,2.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.25,N,12,0.25,164850.0,30-40,High
37,85000,RENT,5.0,DEBTCONSOLIDATION,A,35000,8.9,1,0.41,N,17,0.4117647058823529,311500.0,30-40,Very High
36,32004,RENT,3.0,MEDICAL,B,5000,10.62,0,0.16,N,13,0.15623047119110112,53099.99999999999,30-40,Low
41,56004,RENT,4.0,VENTURE,B,12800,11.48,0,0.23,N,12,0.2285551032069138,146944.0,40-50,High
40,73000,RENT,2.0,PERSONAL,D,9975,16.29,1,0.14,Y,17,0.13664383561643836,162492.75,30-40,High
37,26500,RENT,11.0,MEDICAL,C,2000,13.16,0,0.08,N,12,0.07547169811320754,26320.0,30-40,Low
47,50000,MORTGAGE,3.0,VENTURE,C,4000,10.99,0,0.08,Y,17,0.08,43960.0,40-50,Medium
46,60000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,5000,11.72,0,0.08,N,13,0.08333333333333333,58600.0,40-50,High
44,61000,RENT,2.0,DEBTCONSOLIDATION,D,11000,16.02,1,0.18,Y,12,0.18032786885245902,176220.0,40-50,High
37,42000,RENT,2.0,MEDICAL,C,8400,13.49,0,0.2,N,14,0.2,113316.0,30-40,Medium
46,72194,RENT,8.0,HOMEIMPROVEMENT,B,17000,8.88,0,0.24,N,14,0.23547663240712524,150960.0,40-50,High
36,24000,MORTGAGE,2.0,MEDICAL,A,1500,9.63,0,0.06,N,14,0.0625,14445.000000000002,30-40,Low
39,75000,RENT,0.0,PERSONAL,B,14400,12.53,0,0.19,N,15,0.192,180432.0,30-40,High
41,52106,RENT,4.0,EDUCATION,C,5000,12.84,1,0.1,N,13,0.09595823897439834,64200.0,40-50,Medium
38,18000,RENT,4.0,PERSONAL,C,3000,13.23,1,0.17,N,17,0.16666666666666666,39690.0,30-40,Low
36,24168,RENT,2.0,MEDICAL,C,9925,13.06,1,0.41,Y,12,0.41066699768288645,129620.5,30-40,Low
40,55000,RENT,14.0,EDUCATION,A,18000,7.88,1,0.33,N,14,0.32727272727272727,141840.0,30-40,Medium
40,148350,MORTGAGE,11.0,VENTURE,A,5000,6.03,0,0.03,N,11,0.03370407819346141,30150.0,30-40,Very High
39,97000,RENT,15.0,DEBTCONSOLIDATION,B,3000,9.25,0,0.03,N,13,0.030927835051546393,27750.0,30-40,Very High
40,59484,MORTGAGE,13.0,DEBTCONSOLIDATION,A,5500,7.14,0,0.09,N,14,0.0924618384775738,39270.0,30-40,High
46,48956,RENT,0.0,MEDICAL,B,2800,10.59,0,0.06,N,14,0.05719421521366125,29652.0,40-50,Medium
36,58000,RENT,18.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.09,N,17,0.08620689655172414,33100.0,30-40,High
48,140000,MORTGAGE,4.0,EDUCATION,B,18000,9.99,0,0.13,N,12,0.12857142857142856,179820.0,40-50,Very High
37,30000,RENT,7.0,PERSONAL,B,10000,9.25,1,0.33,N,13,0.3333333333333333,92500.0,30-40,Low
36,98240,MORTGAGE,4.0,VENTURE,E,20000,16.35,0,0.2,Y,12,0.20358306188925082,327000.0,30-40,Very High
46,88400,MORTGAGE,1.0,MEDICAL,E,30000,18.39,1,0.29,N,16,0.3393665158371041,551700.0,40-50,Very High
40,64200,RENT,2.0,DEBTCONSOLIDATION,A,3000,7.74,0,0.05,N,17,0.04672897196261682,23220.0,30-40,High
36,24000,OWN,5.0,VENTURE,C,4000,14.72,0,0.17,Y,12,0.16666666666666666,58880.0,30-40,Low
38,65000,RENT,2.0,MEDICAL,A,7000,7.88,0,0.11,N,17,0.1076923076923077,55160.0,30-40,High
49,15000,RENT,6.0,MEDICAL,B,2400,9.91,1,0.16,N,13,0.16,23784.0,40-50,Low
49,64600,MORTGAGE,4.0,MEDICAL,D,10000,16.49,1,0.13,N,12,0.15479876160990713,164899.99999999997,40-50,High
36,31000,RENT,2.0,VENTURE,A,2500,8.9,0,0.08,N,15,0.08064516129032258,22250.0,30-40,Low
36,60000,MORTGAGE,2.0,VENTURE,C,8000,13.92,0,0.13,Y,14,0.13333333333333333,111360.0,30-40,High
41,45840,RENT,5.0,DEBTCONSOLIDATION,B,4600,10.99,0,0.1,N,14,0.10034904013961606,50554.0,40-50,Medium
38,55000,RENT,2.0,PERSONAL,B,14000,11.48,0,0.25,N,14,0.2545454545454545,160720.0,30-40,Medium
38,20640,RENT,2.0,DEBTCONSOLIDATION,C,3500,12.61,0,0.17,Y,12,0.1695736434108527,44135.0,30-40,Low
39,64000,RENT,9.0,HOMEIMPROVEMENT,C,4800,12.73,0,0.07,Y,11,0.075,61104.0,30-40,High
39,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,7.51,0,0.14,N,13,0.136986301369863,75100.0,30-40,High
38,17280,OWN,0.0,VENTURE,D,1000,16.29,0,0.06,Y,13,0.05787037037037037,16290.0,30-40,Low
36,180000,OTHER,11.0,PERSONAL,B,20000,11.48,1,0.11,N,15,0.1111111111111111,229600.0,30-40,Very High
42,70000,RENT,6.0,PERSONAL,B,12000,10.99,0,0.17,N,17,0.17142857142857143,131880.0,40-50,High
36,59617,MORTGAGE,14.0,PERSONAL,D,21000,15.62,0,0.35,N,14,0.35224851971753024,328020.0,30-40,High
47,100000,MORTGAGE,4.0,VENTURE,B,2500,9.99,0,0.03,N,16,0.025,24975.0,40-50,Very High
40,150000,MORTGAGE,5.0,PERSONAL,B,12000,10.37,0,0.08,N,15,0.08,124439.99999999999,30-40,Very High
40,54000,RENT,7.0,PERSONAL,B,12000,10.62,0,0.22,N,17,0.2222222222222222,127439.99999999999,30-40,Medium
40,24000,RENT,3.0,PERSONAL,C,2700,14.27,0,0.11,Y,11,0.1125,38529.0,30-40,Low
37,45000,RENT,0.0,DEBTCONSOLIDATION,A,8000,9.63,0,0.18,N,14,0.17777777777777778,77040.0,30-40,Medium
41,113000,RENT,1.0,PERSONAL,D,12000,16.0,1,0.11,N,15,0.10619469026548672,192000.0,40-50,Very High
40,66000,OWN,25.0,PERSONAL,C,6125,14.65,0,0.09,N,13,0.0928030303030303,89731.25,30-40,High
40,50000,MORTGAGE,1.0,PERSONAL,B,12000,10.99,0,0.24,N,17,0.24,131880.0,30-40,Medium
38,91200,MORTGAGE,0.0,EDUCATION,C,9000,12.68,0,0.1,N,11,0.09868421052631579,114120.0,30-40,Very High
37,60000,MORTGAGE,4.0,EDUCATION,C,12000,12.73,0,0.2,Y,17,0.2,152760.0,30-40,High
40,100010,MORTGAGE,11.0,PERSONAL,B,8000,9.99,0,0.08,N,17,0.07999200079992001,79920.0,30-40,Very High
38,95000,OWN,6.0,VENTURE,E,14000,17.74,0,0.15,Y,17,0.14736842105263157,248359.99999999997,30-40,Very High
44,48000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,17500,12.18,0,0.36,N,11,0.3645833333333333,213150.0,40-50,Medium
40,132000,RENT,18.0,EDUCATION,C,11200,12.68,0,0.08,Y,11,0.08484848484848485,142016.0,30-40,Very High
40,86000,RENT,0.0,EDUCATION,D,20000,14.54,1,0.23,Y,13,0.23255813953488372,290800.0,30-40,Very High
39,24000,RENT,1.0,DEBTCONSOLIDATION,A,8500,7.49,1,0.35,N,12,0.3541666666666667,63665.0,30-40,Low
43,54000,RENT,0.0,PERSONAL,D,9000,15.65,1,0.17,Y,14,0.16666666666666666,140850.0,40-50,Medium
37,120000,MORTGAGE,21.0,PERSONAL,D,20000,14.84,0,0.17,N,11,0.16666666666666666,296800.0,30-40,Very High
43,138000,MORTGAGE,4.0,EDUCATION,A,9900,6.99,0,0.07,N,14,0.07173913043478261,69201.0,40-50,Very High
42,75000,RENT,6.0,MEDICAL,A,17000,7.9,0,0.23,N,13,0.22666666666666666,134300.0,40-50,High
37,80000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,13000,6.62,0,0.16,N,16,0.1625,86060.0,30-40,Very High
41,92000,MORTGAGE,15.0,EDUCATION,A,12000,7.66,0,0.13,N,13,0.13043478260869565,91920.0,40-50,Very High
36,136000,MORTGAGE,0.0,EDUCATION,C,4800,14.72,0,0.04,Y,12,0.03529411764705882,70656.0,30-40,Very High
41,70000,RENT,2.0,EDUCATION,A,10000,7.88,0,0.14,N,17,0.14285714285714285,78800.0,40-50,High
36,430000,RENT,2.0,EDUCATION,C,25000,13.8,0,0.06,N,11,0.05813953488372093,345000.0,30-40,Very High
44,48000,RENT,0.0,MEDICAL,C,5000,13.43,0,0.1,N,17,0.10416666666666667,67150.0,40-50,Medium
44,95000,MORTGAGE,4.0,EDUCATION,B,10000,10.95,0,0.11,N,11,0.10526315789473684,109500.0,40-50,Very High
40,65000,RENT,1.0,HOMEIMPROVEMENT,B,5000,9.63,0,0.08,N,17,0.07692307692307693,48150.00000000001,30-40,High
41,37000,MORTGAGE,3.0,VENTURE,C,6000,12.99,0,0.16,N,11,0.16216216216216217,77940.0,40-50,Low
39,52273,RENT,3.0,EDUCATION,B,5000,10.99,0,0.1,N,12,0.09565167486082682,54950.0,30-40,Medium
37,65000,RENT,7.0,HOMEIMPROVEMENT,C,12000,13.98,0,0.18,N,12,0.18461538461538463,167760.0,30-40,High
38,140000,MORTGAGE,0.0,VENTURE,B,25000,9.99,0,0.18,N,13,0.17857142857142858,249750.0,30-40,Very High
43,43000,MORTGAGE,5.0,PERSONAL,B,15000,8.88,0,0.35,N,15,0.3488372093023256,133200.0,40-50,Medium
43,350000,MORTGAGE,3.0,PERSONAL,B,18000,11.49,0,0.05,N,14,0.05142857142857143,206820.0,40-50,Very High
40,46000,MORTGAGE,5.0,MEDICAL,A,10000,7.9,0,0.22,N,16,0.21739130434782608,79000.0,30-40,Medium
39,45000,MORTGAGE,3.0,PERSONAL,C,12000,14.72,0,0.27,N,13,0.26666666666666666,176640.0,30-40,Medium
36,65000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,7000,11.49,0,0.11,N,15,0.1076923076923077,80430.0,30-40,High
36,138000,MORTGAGE,0.0,VENTURE,C,10000,13.98,0,0.07,Y,15,0.07246376811594203,139800.0,30-40,Very High
40,86500,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.25,0,0.12,N,14,0.11560693641618497,102500.0,30-40,Very High
47,47000,MORTGAGE,9.0,MEDICAL,A,7500,6.62,0,0.16,N,13,0.1595744680851064,49650.0,40-50,Medium
44,38400,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6825,8.9,0,0.18,N,11,0.177734375,60742.5,40-50,Low
37,40000,OWN,1.0,HOMEIMPROVEMENT,B,15000,11.48,0,0.38,N,17,0.375,172200.0,30-40,Medium
41,43439,RENT,4.0,VENTURE,C,15000,12.73,1,0.35,Y,15,0.34531181657036303,190950.0,40-50,Medium
37,68480,RENT,2.0,MEDICAL,C,3600,15.23,0,0.05,Y,11,0.052570093457943924,54828.0,30-40,High
39,18300,RENT,0.0,EDUCATION,D,1200,14.74,1,0.07,N,17,0.06557377049180328,17688.0,30-40,Low
36,93000,RENT,1.0,MEDICAL,C,12000,13.48,0,0.13,N,13,0.12903225806451613,161760.0,30-40,Very High
40,52479,RENT,17.0,HOMEIMPROVEMENT,D,6600,14.54,1,0.13,N,17,0.12576459155090608,95964.0,30-40,Medium
36,135000,MORTGAGE,1.0,VENTURE,D,2500,14.91,0,0.02,N,17,0.018518518518518517,37275.0,30-40,Very High
38,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,6000,13.99,0,0.17,Y,12,0.16666666666666666,83940.0,30-40,Low
36,160000,OWN,20.0,VENTURE,D,24000,14.96,0,0.15,Y,15,0.15,359040.0,30-40,Very High
39,73000,MORTGAGE,2.0,EDUCATION,B,5000,11.86,1,0.07,N,16,0.0684931506849315,59300.0,30-40,High
36,61000,MORTGAGE,2.0,VENTURE,B,10000,10.25,0,0.16,N,14,0.16393442622950818,102500.0,30-40,High
42,45000,RENT,1.0,MEDICAL,B,18200,10.83,1,0.4,N,16,0.40444444444444444,197106.0,40-50,Medium
39,325000,MORTGAGE,14.0,PERSONAL,D,18000,14.96,0,0.06,Y,17,0.055384615384615386,269280.0,30-40,Very High
42,13200,RENT,4.0,VENTURE,C,2500,10.99,1,0.19,Y,15,0.1893939393939394,27475.0,40-50,Low
38,35000,RENT,0.0,DEBTCONSOLIDATION,B,5600,11.11,0,0.16,N,17,0.16,62216.0,30-40,Low
38,59475,MORTGAGE,10.0,MEDICAL,D,18125,14.84,1,0.26,Y,13,0.30474989491382937,268975.0,30-40,High
37,21600,RENT,7.0,MEDICAL,B,3000,12.18,0,0.14,N,14,0.1388888888888889,36540.0,30-40,Low
38,67870,MORTGAGE,6.0,MEDICAL,B,5000,10.99,0,0.07,N,13,0.07367025195226168,54950.0,30-40,High
39,80000,MORTGAGE,18.0,MEDICAL,C,5600,13.43,0,0.07,N,17,0.07,75208.0,30-40,Very High
37,46680,MORTGAGE,6.0,VENTURE,D,8000,15.21,0,0.17,N,15,0.1713796058269066,121680.0,30-40,Medium
48,120000,MORTGAGE,18.0,HOMEIMPROVEMENT,C,3600,10.99,0,0.03,N,16,0.03,39564.0,40-50,Very High
46,180000,MORTGAGE,31.0,MEDICAL,B,18000,9.91,0,0.1,N,12,0.1,178380.0,40-50,Very High
43,51600,RENT,4.0,VENTURE,B,1500,11.86,0,0.03,N,12,0.029069767441860465,17790.0,40-50,Medium
42,64464,MORTGAGE,13.0,MEDICAL,E,30000,19.03,1,0.4,N,14,0.4653760238272524,570900.0,40-50,High
41,24000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,1500,10.99,0,0.06,N,14,0.0625,16485.0,40-50,Low
37,32000,RENT,4.0,MEDICAL,C,10000,13.79,1,0.31,N,14,0.3125,137900.0,30-40,Low
39,150000,MORTGAGE,9.0,MEDICAL,A,30000,8.9,0,0.2,N,11,0.2,267000.0,30-40,Very High
37,21600,RENT,4.0,MEDICAL,D,3800,10.99,1,0.18,N,11,0.17592592592592593,41762.0,30-40,Low
41,90000,MORTGAGE,3.0,PERSONAL,A,3000,7.14,0,0.03,N,17,0.03333333333333333,21420.0,40-50,Very High
45,60000,RENT,4.0,EDUCATION,B,25000,9.99,1,0.42,N,14,0.4166666666666667,249750.0,40-50,High
40,43000,MORTGAGE,18.0,PERSONAL,C,2500,12.84,0,0.06,N,14,0.05813953488372093,32100.0,30-40,Medium
42,50426,RENT,0.0,MEDICAL,A,4200,7.49,0,0.08,N,14,0.08329036608098997,31458.0,40-50,Medium
38,30132,RENT,4.0,MEDICAL,C,3000,13.85,1,0.1,Y,14,0.09956192751891677,41550.0,30-40,Low
48,66000,RENT,6.0,HOMEIMPROVEMENT,B,6000,11.89,0,0.09,N,16,0.09090909090909091,71340.0,40-50,High
38,40000,MORTGAGE,5.0,PERSONAL,A,10000,5.99,0,0.25,N,17,0.25,59900.0,30-40,Medium
46,60000,RENT,9.0,HOMEIMPROVEMENT,D,15000,16.32,0,0.25,N,16,0.25,244800.0,40-50,High
46,56000,MORTGAGE,1.0,MEDICAL,A,6000,10.99,0,0.11,N,13,0.10714285714285714,65940.0,40-50,High
36,53800,MORTGAGE,20.0,DEBTCONSOLIDATION,D,18200,18.25,1,0.34,Y,12,0.3382899628252788,332150.0,30-40,Medium
41,24000,OWN,3.0,EDUCATION,C,4500,12.99,0,0.19,Y,12,0.1875,58455.0,40-50,Low
42,38400,RENT,4.0,MEDICAL,B,13000,10.99,1,0.34,N,17,0.3385416666666667,142870.0,40-50,Low
45,64000,MORTGAGE,3.0,PERSONAL,A,6000,7.29,0,0.09,N,12,0.09375,43740.0,40-50,High
43,112000,MORTGAGE,14.0,PERSONAL,D,25000,14.96,0,0.22,N,16,0.22321428571428573,374000.0,40-50,Very High
38,12000,OWN,4.0,EDUCATION,A,4800,7.29,1,0.4,N,12,0.4,34992.0,30-40,Low
36,48686,RENT,21.0,MEDICAL,D,12000,13.99,0,0.25,N,13,0.24647742677566445,167880.0,30-40,Medium
36,44000,RENT,4.0,DEBTCONSOLIDATION,D,8000,17.49,1,0.18,N,15,0.18181818181818182,139920.0,30-40,Medium
38,99996,OWN,22.0,MEDICAL,D,25000,14.96,0,0.25,N,11,0.250010000400016,374000.0,30-40,Very High
40,33000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,1000,10.99,0,0.03,N,15,0.030303030303030304,10990.0,30-40,Low
37,90000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4000,6.62,0,0.04,N,15,0.044444444444444446,26480.0,30-40,Very High
42,600000,OTHER,2.0,HOMEIMPROVEMENT,D,25000,14.74,0,0.04,Y,16,0.041666666666666664,368500.0,40-50,Very High
38,200000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3000,7.68,0,0.01,N,12,0.015,23040.0,30-40,Very High
38,110000,MORTGAGE,5.0,MEDICAL,B,16000,11.99,0,0.15,N,13,0.14545454545454545,191840.0,30-40,Very High
36,92000,MORTGAGE,18.0,DEBTCONSOLIDATION,A,4000,7.29,0,0.04,N,13,0.043478260869565216,29160.0,30-40,Very High
